year,city_code,province,eol_tons,formal_tons_served,informal_tons_served,unrecycled,informal_tkm,scenario
2020,430200,hunan,136.6466158,61.49097711,75.15563869,0.0,751.5563869,radius300
2020,430300,hunan,52.66268409,23.6982078405,28.9644762495,0.0,289.644762495,radius300
2020,430400,hunan,260.7117662,117.32029479,143.39147141,0.0,1433.9147141,radius300
2020,430500,hunan,267.3488012,120.30696054000002,147.04184066,0.0,1470.4184065999998,radius300
2020,430600,hunan,171.4576357,77.155936065,94.30169963499999,0.0,943.0169963499999,radius300
2020,430700,hunan,80.34874641,36.1569358845,44.1918105255,0.0,441.918105255,radius300
2020,430800,hunan,40.99531573,18.4478920785,22.5474236515,0.0,225.474236515,radius300
2020,430900,hunan,354.3602651,159.462119295,194.89814580499998,0.0,1948.98145805,radius300
2020,431000,hunan,355.8246181,160.121078145,195.703539955,0.0,1957.03539955,radius300
2020,431100,hunan,147.6874069,0.0,147.6874069,0.0,1476.8740690000002,radius300
2020,431200,hunan,172.3827613,0.0,172.3827613,0.0,1723.827613,radius300
2020,431300,hunan,74.41965238,33.488843571000004,40.930808809,0.0,409.30808808999996,radius300
2020,433100,hunan,64.40417753,28.9818798885,35.422297641499995,0.0,354.22297641499995,radius300
2020,150100,inner mongolia,652.4391413,0.0,652.4391413,0.0,6524.391412999999,radius300
2020,150200,inner mongolia,116.1863987,0.0,116.1863987,0.0,1161.863987,radius300
2020,150300,inner mongolia,1.70797372,0.0,1.70797372,0.0,17.0797372,radius300
2020,150400,inner mongolia,133.8159554,0.0,133.8159554,0.0,1338.159554,radius300
2020,150500,inner mongolia,77.86079931,0.0,77.86079931,0.0,778.6079931,radius300
2020,150600,inner mongolia,48.00144209,0.0,48.00144209,0.0,480.0144209,radius300
2020,150700,inner mongolia,1.40692869,0.0,1.40692869,0.0,14.0692869,radius300
2020,150800,inner mongolia,30.17297116,0.0,30.17297116,0.0,301.7297116,radius300
2020,150900,inner mongolia,6.17373827,0.0,6.17373827,0.0,61.737382700000005,radius300
2020,152200,inner mongolia,44.2416568,0.0,44.2416568,0.0,442.416568,radius300
2020,152500,inner mongolia,20.31896611,0.0,20.31896611,0.0,203.18966110000002,radius300
2020,152900,inner mongolia,0.1495133,0.0,0.1495133,0.0,1.4951329999999998,radius300
2020,320100,jiangsu,1487.626812,669.4320654,818.1947465999999,0.0,8181.947466,radius300
2020,320200,jiangsu,453.3248562,203.99618529,249.32867091,0.0,2493.2867091,radius300
2020,320300,jiangsu,592.2324641,0.0,592.2324641,0.0,5922.324641,radius300
2020,320400,jiangsu,205.6361614,92.53627263,113.09988876999999,0.0,1130.9988876999998,radius300
2020,320500,jiangsu,641.011735,288.45528075000004,352.55645425,0.0,3525.5645425000002,radius300
2020,320600,jiangsu,168.766829,75.94507305,92.82175595,0.0,928.2175595,radius300
2020,320700,jiangsu,202.2709816,0.0,202.2709816,0.0,2022.709816,radius300
2020,320800,jiangsu,262.7769821,0.0,262.7769821,0.0,2627.769821,radius300
2020,320900,jiangsu,250.1051747,0.0,250.1051747,0.0,2501.051747,radius300
2020,321000,jiangsu,459.348166,206.7066747,252.64149129999998,0.0,2526.4149129999996,radius300
2020,321100,jiangsu,205.7038183,92.566718235,113.137100065,0.0,1131.37100065,radius300
2020,321200,jiangsu,150.9577675,67.930995375,83.026772125,0.0,830.2677212499999,radius300
2020,321300,jiangsu,191.2219938,0.0,191.2219938,0.0,1912.2199380000002,radius300
2020,360100,jiangxi,573.5890453,258.11507038499997,315.473974915,0.0,3154.7397491499996,radius300
