year,province,capacity_tons,inbound_ton_km,outbound_ton_km,generated_tons,formal_served_tons,informal_total_tons,informal_micro_tons,informal_medium_tons,formal_share,informal_share,unrecycled_share,scenario
2027,anhui,566500.0,1251908.16519992,1251908.16519992,51623.4711887,26844.205018124,24779.266170576,18798.06399147145,5981.202179104552,0.52,0.48,0.0,neighbor_prov
2027,beijing,0.0,0.0,0.0,70925.10091,36881.0524732,34044.0484368,26033.684098729405,8010.364338070587,0.52,0.48,0.0,neighbor_prov
2027,chongqing,280000.0,212906.42755200004,212906.42755200004,40943.54376,21290.6427552,19652.9010048,12619.231171503156,7033.669833296842,0.52,0.4799999999999999,0.0,neighbor_prov
2027,fujian,385140.0,2661121.858754155,2661121.858754155,48823.287638,25388.10957176,23435.17806624,18064.61642606,5370.561640179999,0.52,0.4799999999999999,0.0,neighbor_prov
2027,gansu,56300.0,15905214.177370807,751421.1273528404,10368.16287672,5391.4446958944,4976.7181808256,3345.0073018663866,1631.710878959213,0.52,0.48,0.0,neighbor_prov
2027,guangdong,890000.0,16128918.687142964,8355528.652435174,268859.2113364,139806.78989492802,129052.421441472,102378.97263290027,26673.44880857172,0.52,0.48,0.0,neighbor_prov
2027,guangxi,241600.0,3534040.395629094,2417005.036917884,46231.6353971,24040.450406492,22191.184990608,11095.592495304,11095.592495304,0.52,0.48,0.0,neighbor_prov
2027,guizhou,80000.0,1798748.2345767964,1763166.1222337368,25427.675579,13222.39130108,12205.28427792,8561.915836749851,3643.368441170149,0.52,0.48,0.0,neighbor_prov
2027,hainan,0.0,0.0,0.0,25903.14747923,13469.6366891996,12433.5107900304,11012.53812831264,1420.97266171776,0.52,0.48,0.0,neighbor_prov
2027,hebei,120000.0,21755868.57469572,10587261.912107425,85065.734242,58061.260331360005,28068.09533568,23927.89906056885,4140.19627511115,0.6825458082355924,0.3299577154748377,0.0,neighbor_prov
2027,heilongjiang,0.0,0.0,0.0,12751.41558629,6630.7361048708,6120.6794814192,4523.980486266365,1596.6989951528346,0.52,0.48,0.0,neighbor_prov
2027,henan,160000.0,4540264.1178740645,4540264.1178740645,95841.6875326,49837.677516952,46004.010015648,37312.69867718681,8691.311338461184,0.52,0.48,0.0,neighbor_prov
2027,hubei,445000.0,1138970.4619665944,1138970.4619665944,57676.4468728,29991.752373856,27684.694498944,19542.137293372238,8142.557205571765,0.52,0.48,0.0,neighbor_prov
2027,hunan,964958.0,753960.4807139275,753960.4807139275,54121.6690056,28143.267882912,25978.401122688,17699.56999567754,8278.83112701046,0.52,0.48,0.0,neighbor_prov
2027,inner mongolia,27000.0,3305951.038458308,3305951.038458308,14987.36048675,7793.42745311,7193.933033639999,4517.120742053023,2676.812291586976,0.52,0.4799999999999999,0.0,neighbor_prov
2027,jiangsu,94000.0,18963719.181927517,15812743.180327514,127336.920508,66215.19866416001,61121.72184384,37665.41530598258,23456.306537857417,0.5200000000000001,0.48,0.0,neighbor_prov
2027,jiangxi,826000.0,1361477.9738682152,1361477.9738682152,32674.5881877,19641.422301748,13237.06099704,8360.249050762104,4876.811946277894,0.6011222601771552,0.405117913682626,0.0,neighbor_prov
2027,jilin,60000.0,11584701.75228081,3093725.126508029,14376.2341134,7475.641738968,6900.592374432,4864.352001648786,2036.240372783213,0.52,0.48,0.0,neighbor_prov
2027,liaoning,0.0,0.0,0.0,24369.2064108,12671.987333616,11697.219077184,4049.037372871384,7648.181704312615,0.52,0.48,0.0,neighbor_prov
2027,ningxia,100000.0,118579.10361126768,118579.10361126768,5146.0658579,2675.954246108,2470.111611792,1482.0669670752,988.0446447168,0.52,0.48,0.0,neighbor_prov
2027,qinghai,0.0,0.0,0.0,3209.90079522,1669.1484135144,1540.7523817056,1066.6747257961845,474.0776559094154,0.52,0.48,0.0,neighbor_prov
2027,shaanxi,25000.0,7419161.527617638,7419161.527617638,43603.4422714,22673.789981128,20929.652290272,13604.2739886768,7325.378301595199,0.52,0.4799999999999999,0.0,neighbor_prov
2027,shandong,356000.0,11588314.431217233,9574571.371847106,116478.296821,70836.10092468,46431.99486384,17953.704680684797,28478.290183155197,0.6081484951101112,0.3986321583598973,0.0,neighbor_prov
2027,shanghai,10000.0,100000.0,4565270.148231584,85670.14811,44548.4770172,41121.6710928,23907.94830976744,17213.722783032557,0.52,0.48,0.0,neighbor_prov
2027,shanxi,140000.0,4046159.794611328,4046159.794611328,42140.166474,25782.0475172,16655.746722239997,7837.998457524704,8817.748264715292,0.6118164609792709,0.3952463437114422,0.0,neighbor_prov
2027,sichuan,390000.0,14163675.588550985,8211977.099364588,87532.6213528,45516.963103456,42015.65824934399,32912.26562865279,9103.392620691198,0.52,0.4799999999999999,0.0,neighbor_prov
2027,tianjin,0.0,0.0,0.0,37054.29253,19268.2321156,17786.0604144,7410.858506,10375.2019084,0.52,0.48,0.0,neighbor_prov
2027,tibet,0.0,0.0,0.0,1024.82291471,532.9079156492,491.9149990608,409.929165884,81.98583317679999,0.52,0.4799999999999999,0.0,neighbor_prov
2027,xinjiang,0.0,0.0,0.0,14494.78082462,7537.2860288024,6957.4947958176,4760.391176085726,2197.1036197318736,0.52,0.48,0.0,neighbor_prov
2027,yunnan,10000.0,1232775.3232998748,7236947.770779853,33750.7828588,17550.407086576,16200.375772224,14084.408324423312,2115.967447800686,0.52,0.48,0.0,neighbor_prov
2027,zhejiang,200000.0,8183885.260543506,6869591.113911922,151672.2024494,97811.297505688,55317.962807712,40026.81861696234,15291.14419074966,0.6448861157555831,0.3647205085333079,0.0,neighbor_prov
2028,anhui,785000.0,8321930.615584003,2447030.2332204576,86776.284438,45123.66790776,41652.61653024,31598.536678113094,10054.079852126895,0.52,0.4799999999999999,0.0,neighbor_prov
2028,beijing,0.0,0.0,0.0,97210.05492,50549.2285584,46660.8263616,35681.8083941647,10979.017967435291,0.52,0.48,0.0,neighbor_prov
2028,chongqing,280000.0,308581.26514800003,308581.26514800003,59342.55099,30858.1265148,28484.4244752,18289.998873549477,10194.425601650526,0.52,0.48,0.0,neighbor_prov
2028,fujian,385140.0,4125471.8637014334,4125471.8637014334,75254.102578,39132.13334056,36121.96923744,27844.01795386,8277.95128358,0.52,0.4799999999999999,0.0,neighbor_prov
2028,gansu,56300.0,32781563.984310742,2431030.8453781144,18166.73640456,9446.7029303712,8720.0334741888,5861.006105602308,2859.027368586492,0.52,0.48,0.0,neighbor_prov
2028,guangdong,890000.0,24700162.643761743,12162144.251183333,384328.353161,199850.74364372,184477.60951728,146348.49873559296,38129.11078168706,0.52,0.48,0.0,neighbor_prov
